customer_id,age,income,tenure_months,policy_type,monthly_premium,claim_count,customer_service_calls,late_payments,satisfaction_score,discount_received,churned,annual_revenue,value_segment,risk_segment,predicted_churn_probability,churn_risk_group
210,44,29281.78,19,Home,148.75,0,2,0,10,0,0,1785.0,Medium Value,High Satisfaction,0.05882160143007751,Low Risk
211,74,62585.07,43,Life,166.69,0,1,0,1,0,0,2000.28,High Value,Low Satisfaction,0.2496122403809676,Low Risk
212,69,75944.68,12,Auto,148.94,1,0,1,3,0,0,1787.28,Medium Value,Low Satisfaction,0.3701306933500679,Medium Risk
213,30,56521.57,11,Renters,208.56,2,0,1,10,0,0,2502.7200000000003,High Value,High Satisfaction,0.26158838210281965,Low Risk
214,58,74249.95,70,Auto,233.65,0,2,0,2,0,0,2803.8,High Value,Low Satisfaction,0.23721833537704623,Low Risk
215,20,45983.4,12,Life,116.8,2,1,0,10,1,0,1401.6,Low Value,High Satisfaction,0.1368026150054637,Low Risk
216,56,61899.59,91,Life,178.65,3,1,0,8,1,0,2143.8,High Value,High Satisfaction,0.027154714472394145,Low Risk
217,23,71963.89,41,Auto,230.16,1,4,0,7,1,0,2761.92,High Value,Medium Satisfaction,0.2245214203838615,Low Risk
218,25,69172.54,25,Renters,179.83,0,1,0,10,0,0,2157.96,High Value,High Satisfaction,0.11576132555532265,Low Risk
219,44,29679.77,106,Renters,167.28,0,3,1,8,1,0,2007.3600000000001,High Value,High Satisfaction,0.032693599030144,Low Risk
220,26,55341.87,3,Auto,53.02,0,4,0,4,0,0,636.24,Low Value,Low Satisfaction,0.4786205365137103,Medium Risk
221,54,101904.18,3,Home,109.89,1,1,0,9,0,1,1318.68,Low Value,High Satisfaction,0.37611466593015636,Medium Risk
222,50,54166.19,84,Auto,116.46,0,0,0,5,0,0,1397.52,Low Value,Medium Satisfaction,0.026657448361251015,Low Risk
223,68,65347.77,28,Renters,197.42,0,1,1,7,1,0,2369.04,High Value,Medium Satisfaction,0.21080735664105024,Low Risk
224,59,63091.37,23,Auto,102.12,0,2,0,4,0,0,1225.44,Low Value,Low Satisfaction,0.12722201586986237,Low Risk
225,61,99501.27,48,Auto,131.16,2,0,0,1,0,0,1573.92,Medium Value,Low Satisfaction,0.08768357030122216,Low Risk
226,41,93388.1,67,Auto,172.81,1,0,1,8,1,0,2073.7200000000003,High Value,High Satisfaction,0.029473602335060644,Low Risk
227,32,82765.68,42,Home,100.09,2,0,0,9,0,1,1201.08,Low Value,High Satisfaction,0.12657551803945144,Low Risk
228,71,43588.67,88,Renters,147.56,1,0,2,9,0,0,1770.72,Medium Value,High Satisfaction,0.02232359179941523,Low Risk
229,49,72902.03,107,Life,141.69,0,2,0,10,0,0,1700.28,Medium Value,High Satisfaction,0.01629730683001398,Low Risk
230,49,77494.72,40,Auto,174.47,2,0,2,8,0,0,2093.64,High Value,High Satisfaction,0.07251157618664002,Low Risk
231,41,49630.69,6,Auto,164.65,2,2,0,1,1,1,1975.8000000000002,High Value,Low Satisfaction,0.5337092893303373,Medium Risk
232,58,45848.62,20,Renters,163.23,0,2,0,3,0,0,1958.7599999999998,High Value,Low Satisfaction,0.32284436638197994,Medium Risk
233,69,102510.31,11,Home,144.04,1,1,0,5,0,1,1728.48,Medium Value,Medium Satisfaction,0.41886682697292715,Medium Risk
234,66,58382.33,96,Auto,59.58,0,1,0,7,0,0,714.96,Low Value,Medium Satisfaction,0.008570507079608033,Low Risk
235,66,100529.49,27,Auto,141.28,2,0,0,8,0,0,1695.3600000000001,Medium Value,High Satisfaction,0.03722266353923785,Low Risk
236,69,86936.06,21,Home,137.49,1,1,1,1,0,1,1649.88,Medium Value,Low Satisfaction,0.3682529716259016,Medium Risk
237,29,73973.29,108,Auto,169.49,0,2,1,5,0,0,2033.88,High Value,Medium Satisfaction,0.04621216420820631,Low Risk
238,56,74955.69,112,Renters,115.97,2,0,0,3,1,0,1391.6399999999999,Low Value,Low Satisfaction,0.010692602892106176,Low Risk
239,19,34190.77,114,Home,136.88,1,1,0,7,0,0,1642.56,Medium Value,Medium Satisfaction,0.04170836643190035,Low Risk
240,20,69549.05,13,Renters,138.3,0,0,0,6,1,0,1659.6000000000001,Medium Value,Medium Satisfaction,0.16777460291895033,Low Risk
241,66,96174.45,86,Home,102.94,0,1,0,1,1,0,1235.28,Low Value,Low Satisfaction,0.01666254233446866,Low Risk
242,54,79989.47,35,Auto,83.1,1,1,0,2,0,0,997.1999999999999,Low Value,Low Satisfaction,0.11699459348570303,Low Risk
243,66,68395.41,47,Renters,152.21,0,0,1,5,0,0,1826.52,Medium Value,Medium Satisfaction,0.11520664360651964,Low Risk
244,73,102662.62,86,Home,180.35,0,1,1,5,0,0,2164.2,High Value,Medium Satisfaction,0.11372966199339872,Low Risk
245,34,60929.1,28,Auto,106.88,0,2,1,1,0,0,1282.56,Low Value,Low Satisfaction,0.20577231693091633,Low Risk
246,66,51369.78,21,Home,125.2,0,1,1,4,1,0,1502.4,Medium Value,Low Satisfaction,0.13240018661044173,Low Risk
247,19,68384.3,110,Auto,172.33,1,2,1,9,0,0,2067.96,High Value,High Satisfaction,0.04265911851163403,Low Risk
248,19,81862.28,18,Renters,176.7,0,1,0,9,1,0,2120.3999999999996,High Value,High Satisfaction,0.09485369931531323,Low Risk
249,45,27208.53,31,Home,145.41,1,0,1,5,1,0,1744.92,Medium Value,Medium Satisfaction,0.1388262052206067,Low Risk
250,71,71267.11,60,Renters,153.64,0,1,0,7,1,0,1843.6799999999998,Medium Value,Medium Satisfaction,0.019791690822728886,Low Risk
251,40,82827.59,110,Auto,158.94,2,3,0,2,0,0,1907.28,High Value,Low Satisfaction,0.06088351775230735,Low Risk
252,54,59067.88,37,Auto,167.0,0,2,0,1,0,0,2004.0,High Value,Low Satisfaction,0.3251125956819325,Medium Risk
253,49,89353.22,21,Life,86.79,0,2,1,2,0,1,1041.48,Low Value,Low Satisfaction,0.269327420363379,Low Risk
254,50,79106.11,14,Renters,221.27,1,1,1,4,1,0,2655.2400000000002,High Value,Low Satisfaction,0.5047687337018024,Medium Risk
255,18,112110.43,89,Auto,147.33,0,2,0,6,0,0,1767.96,Medium Value,Medium Satisfaction,0.06839556434136745,Low Risk
256,36,48486.74,91,Auto,167.84,0,0,0,3,1,0,2014.08,High Value,Low Satisfaction,0.02685726643451298,Low Risk
257,19,83275.62,104,Auto,100.72,1,1,0,2,0,0,1208.6399999999999,Low Value,Low Satisfaction,0.03996658766282101,Low Risk
258,70,42618.87,60,Home,126.63,0,1,1,7,0,0,1519.56,Medium Value,Medium Satisfaction,0.022589125906348238,Low Risk
259,61,29461.94,23,Renters,151.96,0,1,0,8,0,1,1823.52,Medium Value,High Satisfaction,0.061094180552527695,Low Risk
260,43,20218.32,95,Renters,53.8,3,0,0,9,0,0,645.5999999999999,Low Value,High Satisfaction,0.011617159753177262,Low Risk
261,49,76843.13,111,Home,94.45,0,1,0,10,0,0,1133.4,Low Value,High Satisfaction,0.004795438750621952,Low Risk
262,23,69053.45,29,Renters,102.36,0,2,0,8,0,0,1228.32,Low Value,High Satisfaction,0.04073439116003381,Low Risk
263,49,54460.88,47,Auto,77.46,1,3,1,2,0,0,929.52,Low Value,Low Satisfaction,0.1491112749140678,Low Risk
264,72,25982.9,30,Auto,139.77,1,0,0,3,1,0,1677.2400000000002,Medium Value,Low Satisfaction,0.1783868452144234,Low Risk
265,21,49811.49,115,Home,131.67,1,1,1,1,0,0,1580.04,Medium Value,Low Satisfaction,0.04866915605458987,Low Risk
266,72,65090.05,90,Life,199.07,0,2,0,1,1,0,2388.84,High Value,Low Satisfaction,0.11531364837390035,Low Risk
267,28,82449.73,84,Renters,84.57,0,1,1,6,1,0,1014.8399999999999,Low Value,Medium Satisfaction,0.02163722417383718,Low Risk
268,73,64636.21,38,Home,145.56,2,0,0,3,0,0,1746.72,Medium Value,Low Satisfaction,0.1856930850227678,Low Risk
269,34,70545.33,83,Home,95.4,2,1,0,4,0,0,1144.8000000000002,Low Value,Low Satisfaction,0.028823833026305135,Low Risk
270,55,56725.09,27,Life,57.73,0,1,0,10,0,0,692.76,Low Value,High Satisfaction,0.019284477594906677,Low Risk
271,41,103482.93,89,Auto,161.45,0,1,0,8,0,0,1937.3999999999999,High Value,High Satisfaction,0.024876135910594514,Low Risk
272,22,42598.51,104,Auto,165.18,0,0,0,5,1,0,1982.16,High Value,Medium Satisfaction,0.034543123757623535,Low Risk
273,69,49616.76,102,Life,159.85,0,3,0,6,1,0,1918.1999999999998,High Value,Medium Satisfaction,0.02738150070873997,Low Risk
274,51,54168.12,116,Renters,75.76,0,0,0,9,0,0,909.1200000000001,Low Value,High Satisfaction,0.005075033188996765,Low Risk
275,23,76939.5,87,Auto,138.76,3,0,0,2,1,0,1665.12,Medium Value,Low Satisfaction,0.07465044909847944,Low Risk
276,39,42145.08,93,Home,161.88,0,2,0,3,0,0,1942.56,High Value,Low Satisfaction,0.039586756645659554,Low Risk
277,28,67985.81,15,Auto,177.85,0,0,0,5,0,1,2134.2,High Value,Medium Satisfaction,0.38203902896091124,Medium Risk
278,65,68628.02,59,Auto,163.27,1,0,2,2,0,0,1959.2400000000002,High Value,Low Satisfaction,0.14140749928047242,Low Risk
279,33,49724.12,3,Life,178.43,0,0,1,8,0,1,2141.16,High Value,High Satisfaction,0.5042536620661118,Medium Risk
280,50,72259.55,10,Auto,183.03,1,2,0,2,0,0,2196.36,High Value,Low Satisfaction,0.638026786037202,High Risk
281,26,42828.09,79,Renters,139.72,1,2,0,4,0,0,1676.6399999999999,Medium Value,Low Satisfaction,0.06366522779712375,Low Risk
282,23,40424.37,80,Auto,157.43,0,2,1,3,0,1,1889.16,High Value,Low Satisfaction,0.2136438713625062,Low Risk
283,33,67191.33,17,Home,179.99,1,2,0,4,0,0,2159.88,High Value,Low Satisfaction,0.30248142191313276,Medium Risk
284,46,28485.38,83,Auto,152.56,0,0,0,4,1,0,1830.72,Medium Value,Low Satisfaction,0.03505608575026362,Low Risk
285,20,20000.0,11,Renters,188.95,0,2,0,6,0,1,2267.3999999999996,High Value,Medium Satisfaction,0.6658050691098193,High Risk
286,37,76722.33,48,Home,174.35,2,0,0,10,0,0,2092.2,High Value,High Satisfaction,0.04585948874983084,Low Risk
287,53,88077.34,5,Home,106.54,1,1,0,10,0,0,1278.48,Low Value,High Satisfaction,0.14639461147174004,Low Risk
288,36,54730.33,69,Auto,76.23,0,1,0,10,0,0,914.76,Low Value,High Satisfaction,0.013306763713249854,Low Risk
289,43,50302.45,64,Auto,135.87,0,1,0,9,1,0,1630.44,Medium Value,High Satisfaction,0.020996160069664333,Low Risk
290,20,87121.77,14,Auto,81.85,1,0,0,3,1,0,982.1999999999999,Low Value,Low Satisfaction,0.10891005741622481,Low Risk
291,36,39798.16,50,Auto,138.74,3,0,1,1,0,1,1664.88,Medium Value,Low Satisfaction,0.3255212932580798,Medium Risk
292,37,35005.8,26,Home,134.67,0,0,0,8,1,0,1616.04,Medium Value,High Satisfaction,0.059852140835043324,Low Risk
293,49,80568.0,72,Home,193.54,0,0,0,7,0,0,2322.48,High Value,Medium Satisfaction,0.058578179118077174,Low Risk
294,24,65198.84,69,Home,157.73,0,2,1,2,0,0,1892.7599999999998,High Value,Low Satisfaction,0.14230237458605213,Low Risk
295,69,88427.29,7,Home,179.01,1,1,0,5,1,1,2148.12,High Value,Medium Satisfaction,0.4717772634678669,Medium Risk
296,58,20000.0,16,Auto,112.97,3,1,0,10,0,0,1355.6399999999999,Low Value,High Satisfaction,0.14260793186663745,Low Risk
297,50,34185.17,55,Auto,203.84,0,3,0,4,1,1,2446.08,High Value,Low Satisfaction,0.4674639520924131,Medium Risk
298,57,65315.31,78,Auto,175.21,0,1,0,9,1,0,2102.52,High Value,High Satisfaction,0.0255360182701949,Low Risk
299,56,74188.82,101,Renters,154.23,0,2,0,4,0,0,1850.7599999999998,Medium Value,Low Satisfaction,0.02200452345325591,Low Risk
300,35,83633.94,56,Home,53.7,0,0,0,5,0,0,644.4000000000001,Low Value,Medium Satisfaction,0.029481493865325593,Low Risk
301,57,68845.99,105,Auto,188.04,0,2,0,8,0,0,2256.48,High Value,High Satisfaction,0.06226577586588407,Low Risk
302,18,68622.41,4,Auto,214.8,1,1,0,3,1,1,2577.6000000000004,High Value,Low Satisfaction,0.7880185082356154,High Risk
303,28,56433.17,100,Renters,135.51,0,1,1,6,1,0,1626.12,Medium Value,Medium Satisfaction,0.02121115084131355,Low Risk
304,45,99999.91,48,Renters,136.43,2,0,4,6,1,0,1637.16,Medium Value,Medium Satisfaction,0.1041814043277836,Low Risk
305,74,40733.48,17,Home,111.75,0,1,1,7,0,1,1341.0,Low Value,Medium Satisfaction,0.09495706879463511,Low Risk
306,42,72898.44,111,Auto,61.57,3,0,1,9,1,0,738.84,Low Value,High Satisfaction,0.004765236504436627,Low Risk
307,67,43268.21,36,Auto,109.71,1,3,0,3,1,0,1316.52,Low Value,Low Satisfaction,0.1458586469176288,Low Risk
308,40,76765.13,70,Life,209.67,1,3,1,5,0,0,2516.04,High Value,Medium Satisfaction,0.1965253294942048,Low Risk
309,48,42185.61,80,Renters,183.56,2,0,1,5,0,0,2202.7200000000003,High Value,Medium Satisfaction,0.06965626028688661,Low Risk
310,47,81363.95,93,Auto,100.23,1,0,0,5,0,0,1202.76,Low Value,Medium Satisfaction,0.011850728183024113,Low Risk
311,59,67466.31,100,Renters,108.97,0,2,0,6,1,0,1307.6399999999999,Low Value,Medium Satisfaction,0.011694731365054717,Low Risk
312,52,103382.06,38,Renters,231.08,0,1,0,1,0,1,2772.96,High Value,Low Satisfaction,0.47513688500062423,Medium Risk
313,24,58817.57,101,Auto,89.09,1,2,2,9,0,0,1069.08,Low Value,High Satisfaction,0.018760853203082673,Low Risk
314,33,74349.25,112,Auto,102.81,1,0,1,3,0,0,1233.72,Low Value,Low Satisfaction,0.029066982218745294,Low Risk
315,43,47847.56,62,Auto,115.67,2,0,0,6,1,0,1388.04,Low Value,Medium Satisfaction,0.029790568208528656,Low Risk
316,65,58666.35,48,Auto,73.89,0,0,0,4,1,0,886.6800000000001,Low Value,Low Satisfaction,0.04827618554412745,Low Risk
317,74,67326.49,10,Renters,110.81,0,3,0,7,1,0,1329.72,Low Value,Medium Satisfaction,0.18730731052549898,Low Risk
318,69,31401.16,105,Auto,111.5,1,2,0,8,0,0,1338.0,Low Value,High Satisfaction,0.011406333025394186,Low Risk
319,66,33812.27,36,Renters,94.4,0,0,0,4,1,0,1132.8000000000002,Low Value,Low Satisfaction,0.07792925254964271,Low Risk
320,19,78196.9,29,Life,194.76,1,1,0,10,0,0,2337.12,High Value,High Satisfaction,0.14897005586629775,Low Risk
321,18,61786.09,78,Auto,82.49,1,1,0,6,1,0,989.8799999999999,Low Value,Medium Satisfaction,0.02998022913721229,Low Risk
322,65,51955.62,4,Home,128.61,0,0,0,10,0,0,1543.3200000000002,Medium Value,High Satisfaction,0.08576242101914146,Low Risk
323,29,48786.3,44,Renters,95.53,0,0,0,7,1,0,1146.3600000000001,Low Value,Medium Satisfaction,0.028279612860449346,Low Risk
324,22,49633.25,56,Renters,125.55,0,0,1,10,0,0,1506.6,Medium Value,High Satisfaction,0.031153854981297763,Low Risk
325,54,67476.12,42,Renters,93.44,1,3,0,7,1,0,1121.28,Low Value,Medium Satisfaction,0.029532184814579098,Low Risk
326,49,74790.79,100,Auto,138.42,0,2,1,9,0,0,1661.04,Medium Value,High Satisfaction,0.01084586288622978,Low Risk
327,72,20000.0,114,Home,149.47,2,1,0,8,0,0,1793.6399999999999,Medium Value,High Satisfaction,0.02117924827590475,Low Risk
328,26,96082.35,109,Home,198.1,2,3,1,3,0,0,2377.2,High Value,Low Satisfaction,0.1518399534042856,Low Risk
329,58,94517.42,13,Life,108.51,1,0,0,4,0,0,1302.1200000000001,Low Value,Low Satisfaction,0.2071630782706069,Low Risk
330,52,20000.0,46,Auto,207.8,0,0,0,9,0,0,2493.6000000000004,High Value,High Satisfaction,0.1240225954676048,Low Risk
331,36,88890.39,82,Life,98.69,0,1,0,7,0,0,1184.28,Low Value,Medium Satisfaction,0.011746507233188586,Low Risk
332,65,88214.81,33,Auto,124.29,0,0,0,7,0,0,1491.48,Medium Value,Medium Satisfaction,0.036450541154922626,Low Risk
333,33,65009.8,21,Life,214.41,0,1,0,1,1,1,2572.92,High Value,Low Satisfaction,0.6443181344754385,High Risk
334,20,36462.29,80,Home,265.63,0,1,1,2,1,1,3187.56,High Value,Low Satisfaction,0.6255149978561618,High Risk
335,37,87335.02,79,Home,210.87,0,1,0,1,0,1,2530.44,High Value,Low Satisfaction,0.41893417284488854,Medium Risk
336,41,59692.92,118,Home,124.94,2,1,0,4,0,0,1499.28,Medium Value,Low Satisfaction,0.016638704260208092,Low Risk
337,71,77075.33,57,Auto,158.17,1,4,1,4,0,0,1898.04,High Value,Low Satisfaction,0.20390612256492513,Low Risk
338,73,113822.43,69,Auto,165.72,1,5,0,5,0,0,1988.6399999999999,High Value,Medium Satisfaction,0.1416065628370765,Low Risk
339,50,70540.41,70,Auto,150.54,0,0,0,5,1,0,1806.48,Medium Value,Medium Satisfaction,0.02739382100072911,Low Risk
340,41,44828.54,102,Auto,89.65,0,2,0,1,0,0,1075.8000000000002,Low Value,Low Satisfaction,0.021171327033356734,Low Risk
341,69,57613.92,67,Auto,145.56,0,1,0,7,0,0,1746.72,Medium Value,Medium Satisfaction,0.019377023593625708,Low Risk
342,28,47632.2,48,Renters,112.24,0,1,0,6,0,0,1346.8799999999999,Low Value,Medium Satisfaction,0.05202210042342994,Low Risk
343,66,74536.77,76,Home,91.42,0,0,0,8,1,0,1097.04,Low Value,High Satisfaction,0.009491901143072074,Low Risk
344,25,47266.51,100,Auto,120.99,0,1,0,4,1,0,1451.8799999999999,Medium Value,Low Satisfaction,0.025051993656479348,Low Risk
345,53,54597.27,33,Renters,149.19,0,2,0,1,0,0,1790.28,Medium Value,Low Satisfaction,0.25233332958750154,Low Risk
346,55,36742.53,36,Home,180.06,0,0,0,3,1,0,2160.7200000000003,High Value,Low Satisfaction,0.2629288307214465,Low Risk
347,57,62094.09,33,Life,123.57,1,0,0,9,0,0,1482.84,Medium Value,High Satisfaction,0.03471432395524201,Low Risk
348,37,68888.61,31,Home,131.46,0,2,0,10,0,0,1577.52,Medium Value,High Satisfaction,0.042245044747707905,Low Risk
349,52,20000.0,21,Auto,171.18,2,3,1,7,1,0,2054.16,High Value,Medium Satisfaction,0.19436471174363523,Low Risk
350,65,70710.62,27,Home,138.19,1,0,1,2,1,0,1658.28,Medium Value,Low Satisfaction,0.18951321332199672,Low Risk
351,42,63994.59,91,Home,152.17,0,0,0,3,0,0,1826.04,Medium Value,Low Satisfaction,0.022370953246036492,Low Risk
352,52,48170.18,72,Auto,138.51,0,0,1,2,0,0,1662.12,Medium Value,Low Satisfaction,0.04056261468558314,Low Risk
353,42,109629.84,101,Auto,144.12,1,0,0,4,0,0,1729.44,Medium Value,Low Satisfaction,0.025223806080913094,Low Risk
354,46,86086.48,62,Auto,86.44,1,1,0,2,1,0,1037.28,Low Value,Low Satisfaction,0.03601552004393213,Low Risk
355,35,40879.15,96,Auto,140.5,1,0,0,4,1,0,1686.0,Medium Value,Low Satisfaction,0.0227078760231226,Low Risk
356,63,83441.21,26,Auto,199.25,0,4,1,7,0,1,2391.0,High Value,Medium Satisfaction,0.5820656290082662,Medium Risk
357,35,92378.96,66,Home,142.6,1,1,2,8,1,0,1711.1999999999998,Medium Value,High Satisfaction,0.028153826215241155,Low Risk
358,19,67904.46,12,Auto,97.48,0,0,0,10,0,0,1169.76,Low Value,High Satisfaction,0.083162057448042,Low Risk
359,71,72951.72,22,Home,201.44,2,1,0,6,0,1,2417.2799999999997,High Value,Medium Satisfaction,0.49743834291212197,Medium Risk
360,52,72443.63,17,Home,167.46,2,0,0,9,0,0,2009.52,High Value,High Satisfaction,0.10046134113737314,Low Risk
361,33,20000.0,7,Auto,169.54,0,1,0,6,0,0,2034.48,High Value,Medium Satisfaction,0.29062901994746754,Low Risk
362,58,60888.87,107,Auto,168.32,1,2,0,3,0,0,2019.84,High Value,Low Satisfaction,0.043187064422199245,Low Risk
363,53,59743.92,68,Auto,84.31,0,2,0,1,0,0,1011.72,Low Value,Low Satisfaction,0.028686351265743877,Low Risk
364,50,96463.42,37,Auto,164.15,0,1,0,9,0,0,1969.8000000000002,High Value,High Satisfaction,0.07464947261707308,Low Risk
365,21,72342.01,38,Auto,197.31,1,2,0,3,0,0,2367.7200000000003,High Value,Low Satisfaction,0.45997654803343935,Medium Risk
366,50,58452.56,96,Auto,113.39,1,2,0,1,0,1,1360.68,Low Value,Low Satisfaction,0.026762923493800522,Low Risk
367,31,63017.26,11,Home,48.21,0,1,0,2,0,0,578.52,Low Value,Low Satisfaction,0.13774849870850378,Low Risk
368,38,87514.48,1,Home,151.45,1,0,1,3,0,1,1817.3999999999999,Medium Value,Low Satisfaction,0.6077593109231054,High Risk
369,65,60939.14,25,Auto,136.47,0,0,0,8,0,0,1637.6399999999999,Medium Value,High Satisfaction,0.04525726244297083,Low Risk
370,37,49639.7,42,Auto,65.36,0,2,1,8,0,0,784.3199999999999,Low Value,High Satisfaction,0.040845216274566304,Low Risk
371,73,58934.55,52,Home,162.24,0,0,1,2,1,1,1946.88,High Value,Low Satisfaction,0.30974204165126784,Medium Risk
372,25,85695.32,24,Renters,158.86,1,3,0,6,0,0,1906.3200000000002,High Value,Medium Satisfaction,0.13683231981246927,Low Risk
373,24,75915.63,53,Renters,69.02,1,3,0,2,0,0,828.24,Low Value,Low Satisfaction,0.0992578006085512,Low Risk
374,20,65973.9,107,Home,220.02,0,3,0,7,1,0,2640.2400000000002,High Value,Medium Satisfaction,0.07245758037405058,Low Risk
375,34,69213.86,56,Auto,168.8,0,2,1,10,0,1,2025.6000000000001,High Value,High Satisfaction,0.04043047810987501,Low Risk
376,50,52685.67,63,Auto,49.94,0,1,0,3,0,0,599.28,Low Value,Low Satisfaction,0.024013186075795924,Low Risk
377,65,60733.11,81,Renters,171.85,0,0,0,8,0,0,2062.2,High Value,High Satisfaction,0.02608749942583661,Low Risk
378,29,50407.3,8,Auto,170.54,1,2,0,3,0,1,2046.48,High Value,Low Satisfaction,0.6343195714177124,High Risk
379,68,58514.86,59,Life,198.68,1,4,0,10,1,0,2384.16,High Value,High Satisfaction,0.09282854651435209,Low Risk
380,39,94615.92,45,Home,106.93,1,2,1,6,0,0,1283.16,Low Value,Medium Satisfaction,0.05183413962912205,Low Risk
381,72,41286.82,27,Home,172.5,0,0,0,1,0,1,2070.0,High Value,Low Satisfaction,0.4895869386157425,Medium Risk
382,39,49848.21,52,Auto,124.35,2,0,1,8,0,0,1492.1999999999998,Medium Value,High Satisfaction,0.03434510496372969,Low Risk
383,63,37405.43,18,Home,109.96,3,0,0,7,0,0,1319.52,Low Value,Medium Satisfaction,0.044770687720375034,Low Risk
384,47,32640.01,91,Home,96.07,2,3,0,1,0,0,1152.84,Low Value,Low Satisfaction,0.02695196202158133,Low Risk
385,55,60891.02,86,Auto,49.36,2,1,0,7,0,0,592.3199999999999,Low Value,Medium Satisfaction,0.010844877837439777,Low Risk
386,55,51412.6,16,Auto,159.32,0,3,0,5,0,0,1911.84,High Value,Medium Satisfaction,0.2761568497968402,Low Risk
387,62,103757.16,66,Renters,122.71,0,0,0,2,1,0,1472.52,Medium Value,Low Satisfaction,0.03218675002743588,Low Risk
388,68,58777.38,5,Home,40.0,0,0,0,1,0,0,480.0,Low Value,Low Satisfaction,0.18205613661713133,Low Risk
389,71,93366.73,82,Auto,138.39,0,1,1,2,0,0,1660.6799999999998,Medium Value,Low Satisfaction,0.04073577439268493,Low Risk
390,25,86296.14,3,Auto,187.1,1,2,1,6,1,1,2245.2,High Value,Medium Satisfaction,0.6968100342572475,High Risk
391,44,60403.01,91,Renters,76.19,2,0,0,2,1,0,914.28,Low Value,Low Satisfaction,0.011732742805416143,Low Risk
392,44,111422.98,118,Renters,102.93,1,0,1,6,0,0,1235.16,Low Value,Medium Satisfaction,0.020243373997359836,Low Risk
